"date","time","open","high","low","close","volume"
06/19/2018,1559,185.74,185.85,185.67,185.77,336449
06/20/2018,0930,186.39,186.7,186.29,186.55,425064
06/20/2018,0931,186.53,186.7,186.32,186.33,118282
06/20/2018,0932,186.33,186.45,186.1,186.39,119223
06/20/2018,0933,186.38,186.51,186.26,186.44,103661
06/20/2018,0934,186.46,186.58,186.35,186.47,102744
06/20/2018,0935,186.46,186.53,186.35,186.41,70199
06/20/2018,0936,186.43,186.64,186.38,186.58,121814
06/20/2018,0937,186.56,186.7,186.47,186.63,109865
06/20/2018,0938,186.62,186.71,186.56,186.6,58570
06/20/2018,0939,186.59,186.9,186.54,186.77,123645
06/20/2018,0940,186.77,186.88,186.71,186.74,106427
06/20/2018,0941,186.74,186.82,186.66,186.74,59016
06/20/2018,0942,186.73,186.96,186.73,186.81,102999
06/20/2018,0943,186.8,186.87,186.72,186.84,89337
06/20/2018,0944,186.84,186.88,186.7,186.78,101387
06/20/2018,0945,186.78,186.95,186.75,186.89,107858
06/20/2018,0946,186.9,186.96,186.84,186.87,88658
06/20/2018,0947,186.86,186.97,186.79,186.89,67260
06/20/2018,0948,186.89,186.93,186.74,186.84,83693
06/20/2018,0949,186.84,186.84,186.67,186.73,59809
06/20/2018,0950,186.73,186.82,186.62,186.69,63005
06/20/2018,0951,186.68,186.77,186.65,186.66,39282
06/20/2018,0952,186.66,186.66,186.57,186.65,74856
06/20/2018,0953,186.65,186.67,186.47,186.53,87253
06/20/2018,0954,186.54,186.58,186.45,186.45,63894
06/20/2018,0955,186.47,186.75,186.46,186.58,83782
06/20/2018,0956,186.57,186.74,186.56,186.68,75151
06/20/2018,0957,186.68,186.74,186.62,186.65,56497
06/20/2018,0958,186.65,186.77,186.56,186.71,67461
06/20/2018,0959,186.71,186.75,186.61,186.74,42021
06/20/2018,1000,186.74,186.78,186.64,186.76,53557
06/20/2018,1001,186.76,186.8,186.72,186.77,53490
06/20/2018,1002,186.78,186.79,186.63,186.72,54932
06/20/2018,1003,186.73,186.79,186.72,186.76,42100
06/20/2018,1004,186.77,186.85,186.56,186.59,75070
06/20/2018,1005,186.59,186.76,186.59,186.65,47592
06/20/2018,1006,186.65,186.82,186.65,186.78,47043
06/20/2018,1007,186.79,186.87,186.76,186.8,39362
06/20/2018,1008,186.8,186.81,186.65,186.71,44548
06/20/2018,1009,186.71,186.75,186.6,186.68,61124
06/20/2018,1010,186.68,186.76,186.64,186.64,33938
06/20/2018,1011,186.64,186.74,186.63,186.71,49391
06/20/2018,1012,186.71,186.77,186.63,186.65,43610
06/20/2018,1013,186.66,186.75,186.62,186.62,52173
06/20/2018,1014,186.62,186.8,186.62,186.78,35630
06/20/2018,1015,186.76,186.81,186.69,186.71,31578
06/20/2018,1016,186.69,186.75,186.63,186.64,28114
06/20/2018,1017,186.64,186.69,186.6,186.63,49587
06/20/2018,1018,186.63,186.63,186.5,186.52,50783
06/20/2018,1019,186.52,186.54,186.43,186.44,55734
06/20/2018,1020,186.44,186.48,186.36,186.37,59006
06/20/2018,1021,186.37,186.41,186.31,186.34,45666
06/20/2018,1022,186.33,186.33,186.24,186.28,52698
06/20/2018,1023,186.3,186.36,186.28,186.28,44302
06/20/2018,1024,186.29,186.29,186.18,186.2,60481
06/20/2018,1025,186.2,186.28,186.17,186.26,45363
06/20/2018,1026,186.25,186.25,186.12,186.13,34809
06/20/2018,1027,186.14,186.14,186.08,186.1,52331
06/20/2018,1028,186.09,186.14,186.02,186.05,58391
06/20/2018,1029,186.04,186.12,185.97,186.06,73032
06/20/2018,1030,186.07,186.15,186.05,186.09,54332
06/20/2018,1031,186.08,186.08,185.93,185.96,57839
06/20/2018,1032,185.95,186.01,185.89,185.95,44664
06/20/2018,1033,185.95,186.06,185.92,186.05,43383
06/20/2018,1034,186.05,186.18,186.02,186.18,50718
06/20/2018,1035,186.17,186.17,186.1,186.12,36270
06/20/2018,1036,186.12,186.24,186.06,186.22,69818
06/20/2018,1037,186.22,186.31,186.21,186.25,55116
06/20/2018,1038,186.27,186.3,186.18,186.27,34050
06/20/2018,1039,186.27,186.27,186.19,186.27,13319
06/20/2018,1040,186.28,186.32,186.25,186.26,35675
06/20/2018,1041,186.27,186.29,186.08,186.09,31904
06/20/2018,1042,186.08,186.1,185.98,185.99,40602
06/20/2018,1043,185.99,186.05,185.98,186.02,20711
06/20/2018,1044,186.03,186.1,185.98,185.99,40832
06/20/2018,1045,185.97,186.14,185.97,186.02,32293
06/20/2018,1046,186.02,186.04,185.98,185.99,24140
06/20/2018,1047,185.98,186,185.91,185.95,32375
06/20/2018,1048,185.96,185.96,185.74,185.79,69120
06/20/2018,1049,185.79,185.88,185.73,185.78,55749
06/20/2018,1050,185.79,185.97,185.78,185.95,42803
06/20/2018,1051,185.95,186.06,185.93,185.99,51596
06/20/2018,1052,186.02,186.15,185.99,186.07,25445
06/20/2018,1053,186.08,186.1,185.97,186,26657
06/20/2018,1054,186.01,186.1,185.99,186.1,25279
06/20/2018,1055,186.1,186.18,186.05,186.07,33372
06/20/2018,1056,186.07,186.08,186.04,186.05,31229
06/20/2018,1057,186.06,186.11,186.02,186.02,18660
06/20/2018,1058,186.02,186.32,186.01,186.3,76075
06/20/2018,1059,186.29,186.44,186.29,186.37,94449
06/20/2018,1100,186.38,186.39,186.26,186.31,32867
06/20/2018,1101,186.3,186.32,186.17,186.25,33358
06/20/2018,1102,186.24,186.3,186.2,186.28,22740
06/20/2018,1103,186.29,186.32,186.21,186.27,26984
06/20/2018,1104,186.27,186.38,186.26,186.37,30238
06/20/2018,1105,186.38,186.46,186.38,186.43,54005
06/20/2018,1106,186.44,186.51,186.32,186.35,74608
06/20/2018,1107,186.36,186.36,186.27,186.29,19774
06/20/2018,1108,186.31,186.38,186.3,186.35,20100
06/20/2018,1109,186.36,186.37,186.31,186.34,27188
06/20/2018,1110,186.35,186.37,186.3,186.37,15381
06/20/2018,1111,186.37,186.38,186.14,186.17,118508
06/20/2018,1112,186.18,186.2,186.02,186.06,40491
06/20/2018,1113,186.03,186.08,186,186.04,31771
06/20/2018,1114,186.06,186.08,186.03,186.05,21499
06/20/2018,1115,186.05,186.08,185.95,185.95,25370
06/20/2018,1116,185.95,186.11,185.95,186.11,18996
06/20/2018,1117,186.1,186.14,186.05,186.05,19272
06/20/2018,1118,186.04,186.08,185.98,186.06,18734
06/20/2018,1119,186.06,186.07,185.98,185.98,22099
06/20/2018,1120,185.98,186.06,185.98,186.03,10263
06/20/2018,1121,186.04,186.13,186.04,186.08,16699
06/20/2018,1122,186.09,186.11,186.06,186.1,27760
06/20/2018,1123,186.11,186.22,186.06,186.18,29446
06/20/2018,1124,186.17,186.3,186.16,186.22,33588
06/20/2018,1125,186.2,186.2,186.12,186.14,82490
06/20/2018,1126,186.13,186.22,186.12,186.21,23773
06/20/2018,1127,186.21,186.22,186.13,186.14,21557
06/20/2018,1128,186.13,186.16,186.12,186.16,10792
06/20/2018,1129,186.16,186.19,186.03,186.06,26138
06/20/2018,1130,186.06,186.12,186.05,186.1,19024
06/20/2018,1131,186.1,186.12,186.07,186.11,14335
06/20/2018,1132,186.1,186.13,186.03,186.05,22586
06/20/2018,1133,186.05,186.11,186,186.11,35391
06/20/2018,1134,186.12,186.16,186.01,186.02,26545
06/20/2018,1135,186.02,186.03,185.91,185.94,56896
06/20/2018,1136,185.93,185.99,185.88,185.99,32455
06/20/2018,1137,185.99,186.01,185.94,185.95,23152
06/20/2018,1138,185.95,185.96,185.89,185.95,16561
06/20/2018,1139,185.95,185.96,185.88,185.89,17904
06/20/2018,1140,185.89,185.9,185.82,185.86,22290
06/20/2018,1141,185.85,185.94,185.85,185.92,21829
06/20/2018,1142,185.93,186.02,185.93,185.97,29696
06/20/2018,1143,185.97,186.01,185.97,185.99,18083
06/20/2018,1144,185.98,185.98,185.89,185.95,15308
06/20/2018,1145,185.95,185.98,185.92,185.96,30523
06/20/2018,1146,185.96,185.97,185.88,185.88,20314
06/20/2018,1147,185.88,185.96,185.86,185.92,30276
06/20/2018,1148,185.91,185.97,185.87,185.96,11264
06/20/2018,1149,185.96,185.98,185.92,185.96,23182
06/20/2018,1150,185.95,185.98,185.93,185.94,14047
06/20/2018,1151,185.95,186,185.88,185.94,39768
06/20/2018,1152,185.93,185.93,185.86,185.9,33159
06/20/2018,1153,185.9,185.97,185.87,185.91,16757
06/20/2018,1154,185.91,185.96,185.88,185.95,20462
06/20/2018,1155,185.94,185.98,185.92,185.95,24086
06/20/2018,1156,185.96,185.96,185.9,185.92,12981
06/20/2018,1157,185.91,185.97,185.9,185.97,19631
06/20/2018,1158,185.96,186.07,185.96,186,34122
06/20/2018,1159,186.02,186.03,185.98,186.01,28086
06/20/2018,1200,186.01,186.09,185.95,186.06,38427
06/20/2018,1201,186.06,186.15,186.03,186.14,29638
06/20/2018,1202,186.13,186.19,186.09,186.16,21382
06/20/2018,1203,186.18,186.29,186.16,186.28,74505
06/20/2018,1204,186.28,186.31,186.23,186.3,43349
06/20/2018,1205,186.3,186.34,186.28,186.33,28557
06/20/2018,1206,186.33,186.33,186.24,186.25,30601
06/20/2018,1207,186.25,186.27,186.22,186.24,41862
06/20/2018,1208,186.24,186.34,186.24,186.32,30944
06/20/2018,1209,186.31,186.31,186.17,186.23,31615
06/20/2018,1210,186.22,186.26,186.21,186.22,14226
06/20/2018,1211,186.23,186.23,186.16,186.17,28724
06/20/2018,1212,186.16,186.25,186.15,186.24,21688
06/20/2018,1213,186.25,186.32,186.24,186.32,28243
06/20/2018,1214,186.31,186.33,186.28,186.31,28643
06/20/2018,1215,186.3,186.33,186.3,186.33,28124
06/20/2018,1216,186.33,186.38,186.32,186.35,36102
06/20/2018,1217,186.34,186.34,186.28,186.34,17965
06/20/2018,1218,186.34,186.34,186.3,186.32,20801
06/20/2018,1219,186.33,186.36,186.3,186.34,12892
06/20/2018,1220,186.33,186.37,186.32,186.36,26234
06/20/2018,1221,186.37,186.42,186.36,186.42,29030
06/20/2018,1222,186.41,186.42,186.39,186.41,11316
06/20/2018,1223,186.42,186.42,186.37,186.41,33068
06/20/2018,1224,186.41,186.47,186.41,186.47,29071
06/20/2018,1225,186.46,186.48,186.43,186.47,18319
06/20/2018,1226,186.47,186.51,186.44,186.45,50919
06/20/2018,1227,186.46,186.47,186.41,186.45,26083
06/20/2018,1228,186.46,186.55,186.44,186.54,27244
06/20/2018,1229,186.54,186.58,186.54,186.57,38306
06/20/2018,1230,186.57,186.58,186.54,186.56,32310
06/20/2018,1231,186.55,186.56,186.54,186.56,24131
06/20/2018,1232,186.57,186.57,186.54,186.55,31554
06/20/2018,1233,186.55,186.59,186.54,186.59,15136
06/20/2018,1234,186.59,186.64,186.57,186.62,36127
06/20/2018,1235,186.63,186.66,186.63,186.64,27188
06/20/2018,1236,186.65,186.65,186.61,186.63,31274
06/20/2018,1237,186.63,186.66,186.62,186.64,23965
06/20/2018,1238,186.63,186.72,186.63,186.69,40402
06/20/2018,1239,186.69,186.74,186.69,186.72,46142
06/20/2018,1240,186.71,186.76,186.69,186.75,32188
06/20/2018,1241,186.75,186.75,186.65,186.72,41022
06/20/2018,1242,186.73,186.79,186.71,186.78,49113
06/20/2018,1243,186.78,186.84,186.74,186.81,47192
06/20/2018,1244,186.81,186.86,186.77,186.85,35026
06/20/2018,1245,186.86,186.87,186.76,186.83,50510
06/20/2018,1246,186.84,186.84,186.79,186.8,20387
06/20/2018,1247,186.81,186.87,186.8,186.86,29515
06/20/2018,1248,186.87,186.9,186.82,186.82,36500
06/20/2018,1249,186.84,186.87,186.82,186.86,29455
06/20/2018,1250,186.86,186.92,186.85,186.91,34650
06/20/2018,1251,186.91,186.96,186.9,186.95,31747
06/20/2018,1252,186.95,186.96,186.88,186.88,35038
06/20/2018,1253,186.88,186.9,186.84,186.9,24173
06/20/2018,1254,186.9,186.91,186.86,186.91,17721
06/20/2018,1255,186.9,186.93,186.88,186.91,24710
06/20/2018,1256,186.9,186.93,186.86,186.9,24111
06/20/2018,1257,186.9,186.92,186.83,186.84,31302
06/20/2018,1258,186.84,186.87,186.8,186.85,20959
06/20/2018,1259,186.85,186.87,186.81,186.85,26532
06/20/2018,1300,186.84,186.9,186.82,186.89,19586
06/20/2018,1301,186.9,186.94,186.88,186.91,23377
06/20/2018,1302,186.92,186.94,186.84,186.84,21952
06/20/2018,1303,186.83,186.85,186.76,186.8,21015
06/20/2018,1304,186.79,186.8,186.76,186.79,34738
06/20/2018,1305,186.79,186.83,186.79,186.82,13128
06/20/2018,1306,186.82,186.86,186.8,186.84,17173
06/20/2018,1307,186.85,186.88,186.84,186.87,15518
06/20/2018,1308,186.87,186.9,186.86,186.88,17632
06/20/2018,1309,186.88,186.88,186.81,186.82,18404
06/20/2018,1310,186.82,186.85,186.81,186.85,18331
06/20/2018,1311,186.86,186.86,186.77,186.8,25115
06/20/2018,1312,186.8,186.86,186.8,186.82,34337
06/20/2018,1313,186.83,186.84,186.79,186.84,13954
06/20/2018,1314,186.84,186.85,186.74,186.76,38007
06/20/2018,1315,186.76,186.77,186.68,186.69,38585
06/20/2018,1316,186.68,186.71,186.68,186.69,25245
06/20/2018,1317,186.68,186.7,186.64,186.66,34809
06/20/2018,1318,186.67,186.72,186.67,186.71,20056
06/20/2018,1319,186.72,186.72,186.65,186.69,35986
06/20/2018,1320,186.7,186.73,186.7,186.71,12649
06/20/2018,1321,186.71,186.71,186.65,186.66,19047
06/20/2018,1322,186.66,186.68,186.65,186.67,13613
06/20/2018,1323,186.67,186.69,186.66,186.67,16518
06/20/2018,1324,186.67,186.68,186.64,186.65,27258
06/20/2018,1325,186.65,186.66,186.6,186.62,27202
06/20/2018,1326,186.61,186.63,186.59,186.62,34677
06/20/2018,1327,186.62,186.64,186.61,186.62,25848
06/20/2018,1328,186.62,186.64,186.61,186.62,27356
06/20/2018,1329,186.62,186.65,186.6,186.61,14769
06/20/2018,1330,186.61,186.62,186.6,186.62,20329
06/20/2018,1331,186.62,186.63,186.6,186.61,22920
06/20/2018,1332,186.6,186.63,186.6,186.62,21062
06/20/2018,1333,186.62,186.68,186.61,186.68,20497
06/20/2018,1334,186.67,186.74,186.67,186.67,23444
06/20/2018,1335,186.68,186.72,186.67,186.7,12014
06/20/2018,1336,186.72,186.75,186.7,186.7,10799
06/20/2018,1337,186.72,186.74,186.67,186.71,14977
06/20/2018,1338,186.72,186.73,186.69,186.7,18124
06/20/2018,1339,186.7,186.72,186.68,186.69,14707
06/20/2018,1340,186.69,186.69,186.66,186.66,14371
06/20/2018,1341,186.66,186.72,186.66,186.7,11580
06/20/2018,1342,186.71,186.76,186.69,186.76,11557
06/20/2018,1343,186.76,186.77,186.73,186.73,15617
06/20/2018,1344,186.74,186.75,186.71,186.74,18596
06/20/2018,1345,186.74,186.77,186.73,186.74,13388
06/20/2018,1346,186.74,186.75,186.69,186.72,18025
06/20/2018,1347,186.73,186.79,186.72,186.77,28403
06/20/2018,1348,186.78,186.86,186.78,186.86,18059
06/20/2018,1349,186.85,186.9,186.85,186.88,47763
06/20/2018,1350,186.87,186.89,186.84,186.87,19872
06/20/2018,1351,186.88,186.9,186.85,186.9,23711
06/20/2018,1352,186.9,186.97,186.89,186.96,58507
06/20/2018,1353,186.97,187.2,186.97,187.19,133335
06/20/2018,1354,187.19,187.2,187.11,187.12,45225
06/20/2018,1355,187.11,187.16,187.07,187.09,55306
06/20/2018,1356,187.09,187.19,187.08,187.17,21849
06/20/2018,1357,187.19,187.2,187.14,187.17,26267
06/20/2018,1358,187.17,187.17,187.13,187.14,19310
06/20/2018,1359,187.13,187.13,187.04,187.11,22764
06/20/2018,1400,187.13,187.13,187.02,187.05,36465
06/20/2018,1401,187.06,187.07,187.02,187.06,21810
06/20/2018,1402,187.06,187.07,187.04,187.04,25500
06/20/2018,1403,187.03,187.03,186.89,186.9,48446
06/20/2018,1404,186.89,186.92,186.87,186.89,41393
06/20/2018,1405,186.89,186.9,186.84,186.84,18302
06/20/2018,1406,186.84,186.86,186.77,186.77,28716
06/20/2018,1407,186.77,186.77,186.74,186.75,20979
06/20/2018,1408,186.75,186.77,186.71,186.73,18785
06/20/2018,1409,186.73,186.73,186.69,186.69,20111
06/20/2018,1410,186.7,186.7,186.64,186.68,34534
06/20/2018,1411,186.69,186.7,186.65,186.67,25704
06/20/2018,1412,186.68,186.74,186.63,186.73,51041
06/20/2018,1413,186.73,186.85,186.68,186.85,62094
06/20/2018,1414,186.84,186.86,186.78,186.85,37408
06/20/2018,1415,186.84,186.91,186.77,186.89,23156
06/20/2018,1416,186.91,186.94,186.8,186.8,32762
06/20/2018,1417,186.81,186.84,186.74,186.84,27210
06/20/2018,1418,186.84,186.98,186.79,186.81,45252
06/20/2018,1419,186.8,186.8,186.69,186.77,16817
06/20/2018,1420,186.75,186.76,186.73,186.73,18507
06/20/2018,1421,186.73,186.74,186.7,186.72,15526
06/20/2018,1422,186.73,186.8,186.73,186.78,18724
06/20/2018,1423,186.79,186.81,186.75,186.75,17144
06/20/2018,1424,186.76,186.79,186.73,186.76,15697
06/20/2018,1425,186.77,186.78,186.74,186.76,19769
06/20/2018,1426,186.75,186.75,186.68,186.73,19609
06/20/2018,1427,186.73,186.75,186.71,186.75,19062
06/20/2018,1428,186.74,186.77,186.73,186.76,21112
06/20/2018,1429,186.76,186.84,186.73,186.84,16837
06/20/2018,1430,186.83,186.83,186.77,186.79,14375
06/20/2018,1431,186.79,186.8,186.76,186.76,12005
06/20/2018,1432,186.77,186.78,186.74,186.76,17539
06/20/2018,1433,186.76,186.76,186.7,186.73,23293
06/20/2018,1434,186.73,186.75,186.68,186.69,12575
06/20/2018,1435,186.69,186.72,186.67,186.68,15258
06/20/2018,1436,186.68,186.73,186.67,186.73,22329
06/20/2018,1437,186.74,186.79,186.74,186.75,27085
06/20/2018,1438,186.76,186.77,186.7,186.74,15150
06/20/2018,1439,186.75,186.75,186.71,186.74,9477
06/20/2018,1440,186.74,186.74,186.72,186.73,8004
06/20/2018,1441,186.74,186.74,186.69,186.71,20685
06/20/2018,1442,186.7,186.7,186.62,186.64,50526
06/20/2018,1443,186.63,186.64,186.6,186.63,18337
06/20/2018,1444,186.63,186.63,186.42,186.52,153949
06/20/2018,1445,186.53,186.54,186.49,186.5,26062
06/20/2018,1446,186.5,186.54,186.5,186.53,23415
06/20/2018,1447,186.53,186.58,186.52,186.53,23066
06/20/2018,1448,186.52,186.55,186.52,186.53,19496
06/20/2018,1449,186.53,186.57,186.5,186.5,21156
06/20/2018,1450,186.49,186.56,186.47,186.56,17936
06/20/2018,1451,186.56,186.58,186.54,186.55,17070
06/20/2018,1452,186.55,186.56,186.49,186.54,13996
06/20/2018,1453,186.54,186.58,186.54,186.55,20760
06/20/2018,1454,186.54,186.56,186.53,186.56,8594
06/20/2018,1455,186.56,186.63,186.53,186.55,39735
06/20/2018,1456,186.56,186.56,186.42,186.44,32633
06/20/2018,1457,186.45,186.46,186.32,186.45,66049
06/20/2018,1458,186.45,186.48,186.35,186.48,34790
06/20/2018,1459,186.48,186.48,186.37,186.42,15698
06/20/2018,1500,186.42,186.43,186.33,186.34,32860
06/20/2018,1501,186.35,186.38,186.3,186.37,35556
06/20/2018,1502,186.36,186.41,186.36,186.4,14857
06/20/2018,1503,186.41,186.5,186.4,186.46,46097
06/20/2018,1504,186.46,186.46,186.36,186.41,20125
06/20/2018,1505,186.42,186.45,186.37,186.37,20540
06/20/2018,1506,186.38,186.53,186.36,186.44,41638
06/20/2018,1507,186.45,186.47,186.42,186.44,16510
06/20/2018,1508,186.44,186.61,186.39,186.6,37129
06/20/2018,1509,186.61,186.67,186.56,186.64,24173
06/20/2018,1510,186.65,186.66,186.61,186.62,22718
06/20/2018,1511,186.62,186.62,186.57,186.57,11226
06/20/2018,1512,186.57,186.68,186.54,186.68,30369
06/20/2018,1513,186.67,186.67,186.62,186.65,23860
06/20/2018,1514,186.65,186.68,186.62,186.65,42362
06/20/2018,1515,186.65,186.65,186.61,186.65,27516
06/20/2018,1516,186.65,186.65,186.58,186.59,37170
06/20/2018,1517,186.59,186.64,186.59,186.64,9774
06/20/2018,1518,186.65,186.66,186.6,186.65,21980
06/20/2018,1519,186.66,186.66,186.62,186.62,17625
06/20/2018,1520,186.61,186.65,186.58,186.64,22489
06/20/2018,1521,186.63,186.66,186.59,186.6,46018
06/20/2018,1522,186.61,186.63,186.55,186.56,18167
06/20/2018,1523,186.56,186.56,186.5,186.52,21209
06/20/2018,1524,186.53,186.56,186.47,186.55,19632
06/20/2018,1525,186.54,186.65,186.54,186.62,23855
06/20/2018,1526,186.61,186.61,186.57,186.61,13869
06/20/2018,1527,186.6,186.64,186.59,186.64,27840
06/20/2018,1528,186.63,186.64,186.6,186.64,28685
06/20/2018,1529,186.64,186.64,186.61,186.64,25172
06/20/2018,1530,186.65,186.7,186.63,186.7,33478
06/20/2018,1531,186.7,186.71,186.67,186.7,40519
06/20/2018,1532,186.7,186.77,186.67,186.77,39115
06/20/2018,1533,186.77,186.91,186.77,186.88,46924
06/20/2018,1534,186.88,186.91,186.84,186.9,42308
06/20/2018,1535,186.89,186.91,186.84,186.84,29599
06/20/2018,1536,186.84,186.84,186.76,186.77,50112
06/20/2018,1537,186.77,186.81,186.72,186.73,33640
06/20/2018,1538,186.72,186.73,186.67,186.69,34092
06/20/2018,1539,186.7,186.79,186.7,186.77,44558
06/20/2018,1540,186.77,186.78,186.73,186.73,36688
06/20/2018,1541,186.73,186.76,186.67,186.74,43368
06/20/2018,1542,186.73,186.73,186.62,186.68,58288
06/20/2018,1543,186.69,186.76,186.69,186.76,29981
06/20/2018,1544,186.75,186.79,186.71,186.73,45912
06/20/2018,1545,186.72,186.75,186.69,186.72,50087
06/20/2018,1546,186.72,186.73,186.69,186.71,41988
06/20/2018,1547,186.72,186.78,186.7,186.74,37709
06/20/2018,1548,186.74,186.8,186.73,186.79,43548
06/20/2018,1549,186.78,186.83,186.77,186.8,74493
06/20/2018,1550,186.8,186.9,186.44,186.57,170919
06/20/2018,1551,186.58,186.61,186.54,186.59,43151
06/20/2018,1552,186.59,186.62,186.4,186.44,85191
06/20/2018,1553,186.44,186.51,186.44,186.49,45136
06/20/2018,1554,186.49,186.54,186.47,186.54,37374
06/20/2018,1555,186.54,186.56,186.48,186.51,67563
06/20/2018,1556,186.5,186.6,186.49,186.54,53373
06/20/2018,1557,186.53,186.54,186.43,186.43,80547
